Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE50,OUT049,3100.9658
FDQ15,OUT017,1274.283
FDQ33,OUT010,401.59244
FDT22,OUT013,936.672
DRO35,OUT035,1922.369
FDJ41,OUT049,4126.541
FDQ27,OUT035,1689.5737
FDC26,OUT017,1871.1528
NCF43,OUT027,3209.036
NCR50,OUT035,2472.867
FDE39,OUT018,1762.4731
FDN49,OUT027,1103.2819
DRG11,OUT035,1668.2506
NCA18,OUT049,1908.3688
FDM36,OUT018,2645.0085
FDW32,OUT017,1390.0739
NCQ18,OUT010,313.64746
FDX14,OUT027,2139.8638
FDD46,OUT017,2418.584
FDI34,OUT019,585.9925
NCJ17,OUT035,1401.5258
FDB52,OUT035,4066.4092
FDV55,OUT018,2198.7502
FDC57,OUT046,3100.9658
FDB29,OUT046,1908.3688
NCO43,OUT035,1677.6626
FDG44,OUT045,873.59564
FDJ34,OUT045,2101.9238
FDH40,OUT049,1338.3141
NCD07,OUT027,3024.588
FDB41,OUT017,804.9135
FDH47,OUT018,1372.7073
DRK37,OUT035,3163.117
FDM25,OUT019,484.1324
NCX06,OUT045,3146.9758
NCS05,OUT017,2144.0366
FDS39,OUT045,2155.9292
FDC47,OUT027,5826.143
FDG20,OUT013,2891.7402
DRL23,OUT017,1644.7488
FDY33,OUT013,2610.541
NCH18,OUT045,3940.4143
FDX47,OUT035,2439.2163
NCB06,OUT045,2604.3538
FDP36,OUT049,791.49695
FDW44,OUT018,2645.0085
NCU41,OUT018,2831.7068
NCS17,OUT046,1521.3894
FDD46,OUT035,2439.2163
FDE45,OUT017,2891.7402
FDI09,OUT017,3869.448
NCJ54,OUT010,564.5189
NCA29,OUT018,2637.9197
NCN41,OUT027,3156.4102
FDY34,OUT035,2690.4646
NCG55,OUT035,1922.369
DRM49,OUT046,740.7375
NCB42,OUT049,1908.3688
FDE58,OUT045,1904.7295
DRJ25,OUT013,799.6096
FDS47,OUT010,305.8645
FDY21,OUT049,3157.5984
NCI54,OUT013,1716.9753
FDO24,OUT017,2610.541
FDY43,OUT035,2778.8872
FDF35,OUT018,1489.879
NCP29,OUT019,196.8858
FDN28,OUT027,2619.6902
FDJ50,OUT018,709.8162
FDQ14,OUT027,3681.3677
FDC37,OUT035,1656.2007
FDN08,OUT046,1878.3619
FDD04,OUT035,2151.8489
FDW34,OUT018,3468.0215
FDP04,OUT017,1054.252
NCG07,OUT017,3158.1924
NCN14,OUT018,2856.4678
FDJ16,OUT045,928.5593
NCM42,OUT045,1654.2504
NCF19,OUT046,791.49695
FDY21,OUT018,2887.0544
FDY19,OUT035,1918.7297
FDV09,OUT045,2447.6824
FDA28,OUT013,2108.1113
FDC38,OUT018,1894.468
FDL28,OUT045,3814.6685
NCH43,OUT049,3459.0564
NCN53,OUT045,694.0916
NCW05,OUT017,1659.5726
NCO30,OUT018,2807.7798
FDT04,OUT019,55.762314
FDB27,OUT018,2828.6116
NCK07,OUT013,2771.0745
NCA53,OUT013,799.6096
FDB33,OUT018,2355.7783
FDU37,OUT017,1282.5833
FDR13,OUT035,1922.369
FDE45,OUT049,2891.1462
FDV37,OUT017,3158.1924
FDX44,OUT019,297.2064
NCL06,OUT017,3919.0745
FDJ28,OUT045,3156.0784
FDX55,OUT049,3459.0564
NCK17,OUT018,590.9455
FDH52,OUT035,951.20844
FDN13,OUT027,2635.4517
FDK44,OUT018,2646.9202
FDU16,OUT046,1334.6748
FDZ07,OUT017,954.2643
NCN06,OUT027,4269.0493
FDH02,OUT010,306.7494
NCW18,OUT045,3860.547
FDH57,OUT013,2144.0366
FDV35,OUT045,2420.2695
NCU29,OUT013,2453.8696
NCP02,OUT046,928.5593
FDN44,OUT013,2610.541
FDX03,OUT018,596.7881
FDR11,OUT010,423.8946
FDA36,OUT046,3095.3489
FDP58,OUT027,5435.2993
FDH31,OUT045,1528.9924
FDH34,OUT035,3158.1924
FDS13,OUT035,3849.4182
FDT01,OUT018,3076.6821
FDY09,OUT049,2891.1462
FDV33,OUT027,5902.9194
NCW29,OUT010,370.24146
NCN17,OUT045,1630.2893
FDX01,OUT046,1905.5865
FDL03,OUT049,3100.9658
DRL59,OUT049,928.5593
DRM11,OUT027,5619.646
FDA43,OUT049,3157.5984
FDZ56,OUT010,460.74512
FDI44,OUT018,1146.701
FDB50,OUT013,1273.64
FDU15,OUT019,46.798744
NCJ19,OUT019,169.67343
FDD48,OUT013,1914.5564
NCW42,OUT035,3508.7388
FDL24,OUT017,2891.7402
NCB30,OUT013,3158.1924
FDK25,OUT013,2771.0745
FDW28,OUT049,3100.9658
FDD47,OUT017,2891.7402
FDK16,OUT019,285.14453
FDW37,OUT046,1406.6989
FDA48,OUT035,3487.0862
FDA14,OUT017,2453.8696
FDV15,OUT013,1648.3881
FDN22,OUT049,4005.2837
NCD55,OUT045,720.88556
FDY43,OUT013,2771.0745
NCU05,OUT017,1282.5833
FDF10,OUT035,2461.6824
FDR39,OUT018,2831.7068
FDG40,OUT013,686.82513
FDZ28,OUT019,357.05917
FDE02,OUT045,1479.3345
FDU60,OUT049,2737.6694
FDM21,OUT013,3854.5325
FDV52,OUT019,374.37283
NCW06,OUT013,3158.1924
FDX36,OUT035,3681.1138
FDT35,OUT027,4484.2397
NCL19,OUT010,383.4003
NCD31,OUT046,2676.4646
FDE53,OUT019,365.66806
FDW58,OUT019,339.00433
DRF48,OUT046,3096.8875
FDW57,OUT035,2891.7402
DRH13,OUT017,1648.3881
FDT33,OUT013,2771.0745
DRK47,OUT027,5791.901
FDY22,OUT010,405.39267
FDC35,OUT019,604.87665
FDO03,OUT013,3828.6685
FDF24,OUT045,1338.3141
FDF56,OUT018,2669.7695
FDD28,OUT013,936.672
FDG53,OUT027,3209.036
FDO27,OUT019,316.1544
NCF54,OUT018,2648.1038
FDC20,OUT027,1725.6598
FDU10,OUT046,706.8389
DRA24,OUT018,2384.7131
FDA02,OUT010,350.17
FDG10,OUT017,957.6651
FDW39,OUT010,436.82736
FDP04,OUT019,196.8858
NCM55,OUT013,3158.1924
FDG47,OUT045,4171.0996
NCU41,OUT017,3161.2876
NCK31,OUT017,839.7409
FDZ46,OUT045,1642.2004
FDU13,OUT027,3681.3677
NCF19,OUT045,791.49695
NCJ43,OUT013,2844.4353
NCJ05,OUT045,2444.043
FDS04,OUT027,3209.036
FDX28,OUT010,356.98654
FDB41,OUT027,1174.2097
FDG53,OUT046,2137.8489
FDL15,OUT010,397.95316
FDQ08,OUT049,937.20844
DRN36,OUT013,1542.6106
FDI46,OUT013,4072.4656
FDG16,OUT027,5453.857
FDV32,OUT013,945.3211
FDF44,OUT010,383.4003
FDK04,OUT018,807.82166
NCA41,OUT013,3158.1924
FDD51,OUT017,728.40454
NCZ53,OUT045,3156.0784
FDP01,OUT027,3673.0671
FDY25,OUT049,2891.1462
FDB17,OUT018,2645.0085
NCV54,OUT018,1762.4731
FDJ32,OUT017,1045.6431
FDA37,OUT049,2101.9238
FDG35,OUT035,2793.9207
NCM05,OUT018,3709.3901
FDG45,OUT046,3445.6504
FDH28,OUT013,723.8948
NCE18,OUT049,4183.988
FDH38,OUT045,1895.2244
FDR56,OUT013,3158.1924
FDH17,OUT027,2557.3652
FDD39,OUT049,3459.0564
FDB41,OUT049,787.85767
NCR53,OUT046,3667.1138
FDX46,OUT017,945.6152
FDV28,OUT049,678.73285
FDA08,OUT018,2425.961
FDH45,OUT017,728.40454
NCS38,OUT010,392.21622
FDD40,OUT010,511.77023
DRM59,OUT035,2426.3967
NCJ43,OUT018,2597.7036
NCN29,OUT013,799.6096
NCC19,OUT045,3096.8875
FDR56,OUT035,3158.1924
FDZ43,OUT049,4055.6055
FDJ32,OUT010,182.56165
DRH03,OUT017,1416.5258
NCZ54,OUT035,2648.9001
FDE26,OUT017,2453.8696
FDS03,OUT045,1037.1958
DRZ24,OUT019,383.33502
FDO48,OUT027,5453.857
FDW39,OUT049,2843.8413
NCK05,OUT049,933.56915
NCK30,OUT017,3930.0225
FDT27,OUT018,3464.285
FDS08,OUT019,443.14755
NCJ19,OUT049,924.92004
FDC58,OUT045,720.88556
DRE37,OUT013,3158.1924
FDW02,OUT035,2132.8677
FDJ02,OUT010,401.59244
FDX09,OUT045,2877.7402
FDT31,OUT010,504.2495
FDI24,OUT049,2891.1462
FDY09,OUT045,2877.7402
FDV28,OUT045,669.7693
DRM47,OUT049,3157.5984
FDT52,OUT019,726.0233
FDI48,OUT018,747.0653
FDY55,OUT017,4105.8237
FDU48,OUT013,2140.3972
FDN25,OUT045,928.5593
FDP20,OUT049,2098.2844
FDJ15,OUT013,3170.0784
FDD04,OUT018,1894.468
FDY58,OUT045,3814.6685
FDR37,OUT018,2828.6116
FDF44,OUT013,2144.0366
FDD32,OUT045,1338.3141
FDR57,OUT017,2431.4036
DRG39,OUT027,1725.6598
FDX15,OUT017,2610.541
DRN37,OUT045,2761.2834
FDW40,OUT027,3209.036
FDB32,OUT049,1471.0342
FDM40,OUT018,1894.468
FDE39,OUT027,3156.4102
DRH49,OUT017,1340.8624
FDT46,OUT049,791.49695
NCF06,OUT035,3878.167
FDP07,OUT017,3161.2876
FDC04,OUT013,4007.7996
FDZ32,OUT017,1648.3881
FDD50,OUT045,2737.6694
FDU56,OUT017,3158.1924
FDV34,OUT017,1054.252
NCY41,OUT013,695.7887
NCK18,OUT046,2761.2834
DRH25,OUT049,819.0458
FDT57,OUT046,3897.769
FDV56,OUT018,1489.5791
FDV12,OUT045,1536.423
FDN52,OUT017,1379.3406
FDX38,OUT035,805.49695
FDE47,OUT018,1856.6307
NCO07,OUT013,3458.1118
FDV09,OUT027,3681.3677
FDZ23,OUT019,511.77023
DRH51,OUT018,1243.4584
NCY54,OUT045,2877.7402
DRG49,OUT013,3907.1829
NCC19,OUT049,3110.2935
NCV53,OUT045,4165.3706
FDZ47,OUT019,327.09323
NCO26,OUT018,1727.5344
NCP02,OUT045,937.20844
NCW30,OUT018,3623.9287
NCN55,OUT046,3916.828
FDB20,OUT010,296.6898
DRL11,OUT013,2558.4133
DRD60,OUT045,3290.3157
FDW14,OUT010,291.49188
FDL27,OUT010,209.53552
FDU09,OUT018,807.82166
DRH36,OUT027,2139.8638
FDP34,OUT027,3684.2766
FDE04,OUT017,2894.8354
FDZ57,OUT027,3209.036
FDF02,OUT010,356.84772
FDG28,OUT045,4044.57
NCI31,OUT046,666.13
FDT43,OUT013,799.6096
FDU20,OUT046,2098.2844
FDD53,OUT013,737.9414
FDW15,OUT045,2447.6824
NCT53,OUT045,2651.844
NCG55,OUT027,3024.588
FDD48,OUT035,1922.369
FDG47,OUT049,4175.5435
FDI21,OUT017,1065.5892
FDT27,OUT017,3813.7756
DRO35,OUT013,1914.5564
FDD33,OUT017,3881.212
FDC04,OUT035,4034.9836
FDY34,OUT013,2682.6519
DRJ49,OUT049,2120.0042
FDE05,OUT049,2447.6824
FDU31,OUT017,3459.6504
NCN19,OUT027,5147.787
FDK56,OUT027,5149.3257
FDK58,OUT017,1648.3881
NCJ42,OUT035,1652.5614
FDZ34,OUT027,5167.4062
FDA52,OUT018,2645.0085
NCR29,OUT013,936.672
FDT48,OUT035,3464.575
DRJ51,OUT019,585.9925
NCS54,OUT046,2889.6262
FDV01,OUT035,2434.2695
DRG51,OUT027,4144.3936
NCG42,OUT013,2140.3972
FDA51,OUT049,1908.3688
FDV19,OUT010,423.8946
NCT18,OUT045,3290.3157
NCS41,OUT045,3144.1924
FDO03,OUT046,3814.6685
FDL12,OUT010,182.56165
FDY37,OUT010,350.17
FDI58,OUT049,1410.3381
FDT28,OUT018,2202.3896
NCC42,OUT010,383.4003
FDO01,OUT017,2064.034
FDJ02,OUT013,2453.8696
FDQ04,OUT018,603.5301
DRL47,OUT013,2104.472
FDZ32,OUT035,1656.2007
FDC35,OUT035,3441.093
FDX14,OUT045,1088.7147
FDZ35,OUT013,1648.3881
FDL14,OUT013,2466.6892
FDO04,OUT049,928.5593
DRK11,OUT017,2453.8696
FDB44,OUT018,3017.3362
FDZ50,OUT049,3157.5984
FDI12,OUT027,2497.1458
FDU43,OUT017,3744.5674
FDD58,OUT010,313.64746
FDB27,OUT017,3158.1924
FDB04,OUT018,1255.9193
NCO17,OUT013,1911.7742
FDL12,OUT017,945.6152
DRJ13,OUT049,2617.7598
FDD57,OUT045,1532.7837
FDW19,OUT035,1724.788
DRD27,OUT018,1474.0287
FDH27,OUT027,3681.3677
NCW30,OUT027,6042.526
FDR40,OUT018,1146.4011
FDG05,OUT013,2558.4133
NCY41,OUT019,46.798744
FDI38,OUT018,3064.641
FDR20,OUT046,717.2463
FDE09,OUT017,1648.3881
FDN50,OUT019,300.1406
DRF27,OUT045,2447.6824
DRF51,OUT013,709.79803
NCO02,OUT019,196.8858
FDB51,OUT027,1725.6598
FDJ50,OUT013,869.6584
FDN52,OUT013,1384.7699
FDX14,OUT013,1273.64
FDT27,OUT019,595.7286
FDV10,OUT013,737.9414
FDU33,OUT046,726.72815
FDU58,OUT046,3096.8875
NCP42,OUT027,5161.212
FDL51,OUT027,5376.279
DRH15,OUT027,1177.849
FDU16,OUT017,1390.0739
FDW15,OUT017,2453.8696
FDQ44,OUT045,2093.6233
NCI06,OUT027,4711.479
DRK23,OUT019,867.85724
FDC28,OUT035,1656.2007
NCY17,OUT019,82.22935
NCV05,OUT018,2204.0012
FDM34,OUT019,370.21802
DRD60,OUT027,5295.448
FDT38,OUT046,1383.8862
FDQ57,OUT018,2204.0012
FDE59,OUT027,1061.129
NCM43,OUT046,2634.9001
DRI51,OUT049,2891.1462
NCG30,OUT017,2119.296
NCK54,OUT035,1922.369
FDQ16,OUT019,362.02878
FDI36,OUT013,3158.1924
FDX16,OUT027,3677.7283
FDA34,OUT046,2889.6262
FDJ48,OUT018,3395.2268
FDU47,OUT035,2151.8489
FDS39,OUT046,2155.9292
FDD11,OUT046,3945.1582
FDM16,OUT027,1930.6796
FDU56,OUT018,2831.54
FDQ32,OUT017,2104.472
DRK35,OUT013,737.9041
FDA58,OUT049,3794.6243
DRG48,OUT019,305.34125
FDT59,OUT010,614.1643
FDQ31,OUT019,309.25632
FDS51,OUT018,918.06995
FDW32,OUT027,2278.065
FDI15,OUT027,5905.195
NCV30,OUT017,965.44885
DRG25,OUT049,3169.4844
FDT02,OUT013,686.82513
FDO33,OUT027,3024.588
FDP38,OUT035,805.49695
FDZ45,OUT035,3158.1924
NCA54,OUT027,4711.479
FDU33,OUT017,808.5528
FDN58,OUT017,3759.8896
FDI05,OUT045,1169.4246
FDM57,OUT019,318.18155
NCS42,OUT027,2497.1458
FDB57,OUT045,3448.417
FDC03,OUT045,3144.1924
FDZ58,OUT013,2104.472
NCK29,OUT045,2066.6382
NCR53,OUT045,3667.1138
FDE26,OUT027,3681.3677
FDU52,OUT049,2447.6824
FDE41,OUT027,2262.3552
FDU38,OUT018,2828.6116
FDA52,OUT017,2891.7402
FDW46,OUT046,1037.1958
DRI59,OUT035,3699.6711
FDT38,OUT035,1397.8865
FDL33,OUT018,2853.3726
FDQ01,OUT027,5948.944
FDJ08,OUT046,3144.1924
FDQ47,OUT049,678.73285
NCZ18,OUT013,3964.244
FDE29,OUT017,954.2643
FDF10,OUT027,3681.3677
FDC48,OUT049,1338.3141
FDY58,OUT013,3828.6685
NCX30,OUT010,638.27765
FDV11,OUT013,2891.7402
FDT46,OUT046,791.49695
DRD01,OUT019,173.3127
FDQ11,OUT013,3918.3247
NCM41,OUT017,1416.5258
NCC55,OUT013,695.7887
FDG45,OUT027,5435.2993
NCQ54,OUT049,2778.2932
FDM34,OUT045,2134.2095
FDD17,OUT019,564.2287
FDN38,OUT027,5919.7837
FDB53,OUT018,2202.3896
NCL06,OUT035,3949.5808
NCV18,OUT019,330.23148
FDX25,OUT013,3149.0898
FDB39,OUT046,928.5593
FDC33,OUT049,3157.5984
NCO14,OUT018,598.39966
FDA58,OUT027,6055.444
NCQ02,OUT017,3156.6538
NCR53,OUT017,3810.111
FDN52,OUT046,1373.153
FDG26,OUT046,4006.0874
FDE23,OUT027,1336.04
DRI37,OUT013,945.3211
DRH37,OUT018,2522.6372
FDO01,OUT035,2035.921
FDK45,OUT049,1908.3688
FDP23,OUT049,3477.1367
FDM33,OUT035,3459.6504
FDD36,OUT017,2013.954
FDL56,OUT017,1393.7131
FDT27,OUT010,605.3428
FDG52,OUT017,734.24713
NCL42,OUT035,3933.923
DRJ24,OUT046,3144.1924
FDV38,OUT046,857.90643
FDT35,OUT045,2737.6694
FDY51,OUT045,3445.6504
FDC37,OUT017,1648.3881
NCP43,OUT013,2848.5137
FDO33,OUT045,1864.9652
FDW04,OUT018,1892.5564
NCC31,OUT046,2423.909
FDK22,OUT049,3459.0564
FDJ50,OUT017,945.6152
FDV13,OUT017,1409.9558
DRL60,OUT017,2453.8696
FDW03,OUT017,1659.7255
FDY27,OUT035,2844.4353
FDB39,OUT027,1725.6598
FDU59,OUT045,2599.6145
FDZ57,OUT049,2137.8489
FDO21,OUT049,3697.5386
FDS43,OUT018,2828.6116
FDU28,OUT010,511.77023
FDC51,OUT010,360.55887
FDW16,OUT010,313.31943
FDP32,OUT010,334.9557
FDB60,OUT019,554.99664
NCQ30,OUT046,2007.7664
FDD26,OUT049,3157.5984
FDI44,OUT045,1276.3956
DRH23,OUT046,928.5593
FDO44,OUT046,1710.7877
FDG04,OUT046,3142.6538
FDM32,OUT027,2488.8452
FDM09,OUT013,2771.0745
FDZ47,OUT013,1628.1766
FDM40,OUT027,3209.036
FDY48,OUT017,1636.4769
NCM30,OUT045,717.2463
FDX36,OUT010,600.8565
DRF03,OUT017,724.72797
FDN51,OUT049,3985.5447
FDM57,OUT049,1338.3141
FDB35,OUT049,1464.3384
FDY13,OUT027,2215.8843
FDA37,OUT017,2108.1113
NCX53,OUT017,2140.3972
FDD59,OUT018,1144.7894
FDX10,OUT019,55.762314
FDC03,OUT018,2828.6116
FDW43,OUT035,3711.8672
FDW10,OUT046,2733.5989
FDY14,OUT027,5923.7524
FDV43,OUT045,791.49695
FDO40,OUT013,2453.8696
FDP46,OUT027,2497.1458
NCE43,OUT019,451.20212
FDD05,OUT035,2018.1273
FDJ60,OUT010,433.52734
DRE27,OUT018,1372.7073
FDO11,OUT035,4088.271
DRG11,OUT027,2651.1409
FDK33,OUT010,558.9792
DRM23,OUT045,2731.6475
FDJ02,OUT027,3681.3677
NCZ05,OUT045,1642.2004
NCL30,OUT013,2104.472
FDZ19,OUT018,2599.6152
FDM45,OUT049,2101.9238
FDO36,OUT046,2834.5137
NCK31,OUT045,791.49695
DRJ37,OUT045,2447.6824
FDP24,OUT018,1754.1729
FDF46,OUT013,1914.5564
FDX46,OUT019,173.3127
NCL18,OUT045,3100.9658
FDJ26,OUT013,3459.6504
FDJ07,OUT045,1908.3688
FDY15,OUT013,2426.4568
DRG01,OUT045,1169.4246
FDF58,OUT045,1037.1958
FDZ14,OUT019,351.01587
FDP31,OUT049,957.1928
FDH45,OUT013,737.9414
FDA09,OUT010,479.60516
FDW31,OUT035,3158.1924
FDA57,OUT046,717.2463
NCE55,OUT035,2891.7402
FDC17,OUT019,610.37573
FDC59,OUT013,1045.3087
FDA22,OUT013,2771.0745
FDK52,OUT035,3702.7664
NCM26,OUT046,2439.3818
NCT53,OUT035,2795.831
FDW45,OUT018,2198.7502
NCI18,OUT035,3689.3418
FDE38,OUT018,2403.2598
FDF08,OUT019,297.2064
FDY58,OUT010,614.1643
FDF58,OUT019,196.8858
FDX39,OUT017,3459.6504
FDB44,OUT049,3423.6375
FDF28,OUT013,2108.1113
FDE39,OUT013,1914.5564
FDT37,OUT018,3632.021
FDZ45,OUT017,3158.1924
FDO40,OUT035,2461.6824
FDM57,OUT027,2281.7043
DRG36,OUT017,2891.7402
FDY36,OUT010,197.48561
DRL60,OUT027,3681.3677
FDS25,OUT019,357.99637
DRF49,OUT027,3024.588
FDP16,OUT045,3977.757
FDS60,OUT049,2733.5989
FDU15,OUT027,1089.2351
FDK43,OUT046,2101.9238
FDN25,OUT046,928.5593
FDE53,OUT049,1642.2004
FDB22,OUT013,2466.6892
FDE39,OUT017,2013.954
FDX35,OUT035,3833.593
NCG54,OUT049,2778.2932
FDH27,OUT035,2461.6824
NCK42,OUT013,3458.1118
FDS25,OUT049,1654.2504
FDI10,OUT018,2645.0085
FDU35,OUT035,1656.3395
FDI04,OUT017,3158.1924
DRK23,OUT035,4159.9165
FDB53,OUT019,392.04944
FDY02,OUT049,4056.3394
FDM60,OUT035,734.88556
NCJ31,OUT010,592.0142
DRP35,OUT017,2104.472
NCQ30,OUT018,1858.2424
DRL11,OUT010,423.8946
FDU01,OUT013,3101.5413
FDR39,OUT035,2865.623
FDO08,OUT046,2676.4646
FDC02,OUT045,4071.7947
NCZ29,OUT035,2115.9238
FDF29,OUT010,383.4003
FDZ23,OUT017,3161.2876
NCU53,OUT018,2518.185
NCW30,OUT013,4339.5386
NCM26,OUT027,3673.0671
FDV50,OUT027,3156.4102
FDW15,OUT049,2447.6824
FDI35,OUT027,5295.448
FDO11,OUT017,4096.1973
FDN48,OUT046,1410.3381
NCA17,OUT049,2439.3818
NCN54,OUT013,1265.3397
FDP22,OUT013,799.6096
NCB54,OUT035,2115.9238
FDD08,OUT045,678.73285
DRM48,OUT010,79.31462
FDG41,OUT027,2891.6602
FDE44,OUT027,1336.04
FDE26,OUT035,2461.6824
NCS38,OUT013,1914.5564
NCJ54,OUT018,3363.641
FDI40,OUT019,335.39362
FDN45,OUT018,3313.0457
FDU43,OUT046,3962.3457
FDI04,OUT010,554.99664
NCC07,OUT018,1485.9398
NCC07,OUT019,343.66544
NCD18,OUT045,3814.6685
FDU55,OUT035,4063.314
FDX59,OUT035,683.7693
FDR52,OUT049,3157.5984
NCP17,OUT013,1041.6694
FDQ32,OUT045,2098.2844
NCT17,OUT049,3157.5984
FDO10,OUT049,928.5593
FDE32,OUT049,670.4325
FDN44,OUT045,2604.3538
FDH02,OUT035,1417.7684
FDK60,OUT013,1636.4769
FDS24,OUT019,225.26146
FDL03,OUT010,581.47144
FDB46,OUT027,5435.2993
FDO48,OUT049,3699.0771
FDZ39,OUT049,1638.5612
FDT02,OUT027,1052.1654
FDC50,OUT013,1531.2163
FDP39,OUT035,805.49695
DRG15,OUT018,818.0226
FDP10,OUT018,1486.2397
FDF53,OUT027,5096.996
FDN34,OUT045,2731.6475
FDK02,OUT045,2101.9238
FDC23,OUT045,2834.5137
FDJ10,OUT019,390.8008
FDE53,OUT035,1656.2007
FDR25,OUT035,4053.2576
FDW50,OUT046,2676.4646
FDS09,OUT049,791.49695
FDW49,OUT010,440.906
FDU51,OUT046,2849.3376
FDF28,OUT018,1856.6307
NCY30,OUT018,2655.8389
FDD44,OUT045,3990.7297
FDX09,OUT017,2891.7402
NCF30,OUT013,2108.1113
FDZ50,OUT019,554.99664
FDW37,OUT013,1406.3165
FDD11,OUT049,4144.185
DRH39,OUT018,1042.2981
FDA36,OUT049,3108.755
NCG43,OUT049,1421.5227
FDF02,OUT035,1656.2007
FDP57,OUT027,2639.091
NCE42,OUT017,3746.6367
NCR38,OUT027,5888.014
FDP03,OUT019,367.95938
FDO51,OUT035,734.88556
NCQ42,OUT046,2093.6233
NCM41,OUT046,1403.7682
FDH48,OUT027,2281.7043
DRF60,OUT046,3860.547
FDJ27,OUT035,1644.2896
FDQ14,OUT013,2453.8696
FDN27,OUT017,1831.771
NCQ02,OUT046,3142.6538
FDJ33,OUT049,2101.9238
FDP07,OUT027,5106.099
DRE01,OUT049,4097.2974
FDU36,OUT045,1642.3392
FDL28,OUT017,3828.6685
NCX53,OUT046,2134.2095
FDZ39,OUT013,1644.7488
NCP42,OUT013,3170.0784
FDJ14,OUT035,1352.3143
FDK04,OUT049,928.5593
NCC19,OUT017,3110.8875
FDS09,OUT018,708.20465
FDZ02,OUT046,1630.2893
FDD35,OUT018,1858.2424
NCY42,OUT017,2418.584
FDB05,OUT045,3692.6094
FDF20,OUT035,3158.1924
NCO41,OUT018,1376.3711
FDC40,OUT027,2215.8843
FDV58,OUT045,3029.2634
FDZ57,OUT045,2137.8489
DRM35,OUT046,2877.7402
DRN36,OUT018,1370.7957
FDQ13,OUT046,1338.3141
DRO35,OUT010,392.21622
NCD43,OUT035,1656.2007
FDA51,OUT018,1729.446
NCX17,OUT027,6328.42
NCZ17,OUT049,706.8389
FDR11,OUT027,4049.3306
FDW34,OUT049,4115.8545
FDN50,OUT017,1416.5258
FDS09,OUT046,791.49695
FDS48,OUT018,2204.0012
FDL44,OUT049,2620.199
DRF48,OUT018,2896.232
FDA14,OUT018,2202.3896
NCD30,OUT049,1532.7837
FDI16,OUT017,839.7409
NCG06,OUT035,3937.0525
DRZ24,OUT035,2021.7666
NCS17,OUT045,1521.3894
FDB37,OUT045,3962.3457
FDE10,OUT035,2116.5632
FDC57,OUT045,3100.9658
FDM12,OUT018,2828.6116
FDE24,OUT049,2137.8489
FDW22,OUT045,3445.6504
DRD01,OUT027,1475.7579
NCZ18,OUT027,5969.428
FDN49,OUT045,720.88556
FDR22,OUT035,1918.7297
FDV08,OUT019,85.86862
FDY39,OUT046,3149.117
FDV36,OUT049,2098.2844
FDO60,OUT045,787.85767
FDU04,OUT027,2914.0715
FDR20,OUT027,1332.4008
FDW19,OUT019,357.99637
FDU40,OUT049,3029.2634
FDK15,OUT045,1528.9924
DRF15,OUT035,2458.043
FDQ25,OUT017,2891.7402
FDI48,OUT019,188.71286
FDS49,OUT046,1276.3956
FDV22,OUT046,2552.226
NCV42,OUT046,1654.2504
FDX26,OUT046,3144.1924
FDI33,OUT018,1251.1469
FDZ14,OUT049,2101.9238
FDG10,OUT013,948.7219
FDM38,OUT018,680.48004
FDG26,OUT027,5928.1274
FDH46,OUT035,1644.2896
FDN13,OUT018,1474.3286
FDU57,OUT035,2461.6824
NCI06,OUT046,2877.7402
FDM38,OUT045,873.59564
NCG42,OUT010,366.60217
FDL39,OUT045,2877.7402
FDT31,OUT019,504.2495
FDV59,OUT013,3459.6504
FDB49,OUT035,1644.2896
FDD58,OUT049,1630.2893
DRN59,OUT046,791.49695
FDX48,OUT049,2444.043
FDQ11,OUT049,3858.6094
FDY12,OUT049,845.6774
FDQ11,OUT045,3823.9875
DRI11,OUT017,1914.5564
FDY32,OUT027,4144.3936
FDS51,OUT045,937.20844
FDR19,OUT010,350.17
DRB13,OUT018,2732.7583
FDS21,OUT035,947.56915
FDQ40,OUT045,2877.7402
NCE55,OUT013,2891.7402
FDX43,OUT027,4184.1006
FDS12,OUT049,2101.9238
DRK01,OUT027,2557.3652
FDN25,OUT017,945.6152
FDB60,OUT046,3144.1924
FDQ13,OUT017,1344.5017
DRK13,OUT045,3144.1924
DRF25,OUT018,553.83856
NCD42,OUT019,83.86839
FDW25,OUT045,1420.8986
NCV29,OUT027,4723.365
NCK42,OUT035,3458.1118
DRJ13,OUT027,4049.3306
DRD15,OUT017,3828.6685
FDM27,OUT045,2460.502
FDZ50,OUT018,2828.6116
FDC04,OUT046,4020.9836
FDF50,OUT049,3162.523
FDP15,OUT045,4018.174
FDK46,OUT035,3959.1582
FDZ56,OUT018,2524.2488
FDY60,OUT049,2146.2798
FDB10,OUT035,3874.547
FDR57,OUT045,2425.2163
FDU58,OUT049,3110.2935
FDH02,OUT046,1403.7682
FDP48,OUT013,3304.3157
FDI46,OUT035,4032.174
FDW56,OUT013,3158.1924
NCM19,OUT010,348.81274
FDS50,OUT027,5501.7793
FDK24,OUT013,743.784
FDO36,OUT017,2894.8354
FDK45,OUT027,3024.588
NCL05,OUT045,723.08887
FDL32,OUT018,1729.446
FDA28,OUT049,2101.9238
FDY36,OUT018,969.5886
FDP32,OUT018,1833.9297
FDL50,OUT046,2101.9238
DRC24,OUT049,2444.043
NCS18,OUT017,1648.3881
